||47|4747|125|101600|||0|TN|1016.00
||39|3939|023|002502|||0|OH|0025.02
||12|1212|011|060209||||FL|0602.09
||26|2626|149|040500||||MI|0405.00
||29|2929|227|960100|||0|MO|9601.00
||72|7272|021|031306||||PR|0313.06
||48|4848|037|011402||||TX|0114.02
||55|5555|055|101500|||0|WI|1015.00
||16|1616|027|022400||||ID|0224.00
||17|1717|197|883305|||0|IL|8833.05
||49|4949|011|126203|||0|UT|1262.03
||12|1212|101|031011||||FL|0310.11
||51|5151|790|000500|||0|VA|0005.00
||36|3636|005|019900||||NY|0199.00
||13|1313|015|960600|||0|GA|9606.00
||29|2929|099|700210|||0|MO|7002.10
||39|3939|095|005400|||0|OH|0054.00
||36|3636|119|002000||||NY|0020.00
||48|4848|141|003501||||TX|0035.01
||30|3030|049|001000||||MT|0010.00
||36|3636|087|010802||||NY|0108.02
||55|5555|117|011300|||0|WI|0113.00
||26|2626|125|142100||||MI|1421.00
||25|2525|021|418102|||0|MA|4181.02
||48|4848|307|950500||||TX|9505.00
||21|2121|047|200700|||0|KY|2007.00
||12|1212|115|001000||||FL|0010.00
||41|4141|005|021100|||0|OR|0211.00
||27|2727|059|130200|||0|MN|1302.00
||13|1313|135|050721|||0|GA|0507.21
||13|1313|121|011424|||0|GA|0114.24
||17|1717|031|170800|||0|IL|1708.00
||42|4242|059|970100||||PA|9701.00
||39|3939|061|021504|||0|OH|0215.04
||26|2626|065|000700||||MI|0007.00
||26|2626|165|380400||||MI|3804.00
||13|1313|171|970100|||0|GA|9701.00
||21|2121|111|009600|||0|KY|0096.00
||18|1818|047|969700||||IN|9697.00
||13|1313|313|000501|||0|GA|0005.01
||12|1212|073|000905||||FL|0009.05
||38|3838|019|951100||||ND|9511.00
||48|4848|429|950200||||TX|9502.00
||48|4848|375|014500||||TX|0145.00
||36|3636|085|017700||||NY|0177.00
||36|3636|005|036300||||NY|0363.00
||36|3636|043|011302||||NY|0113.02
||39|3939|113|004600|||0|OH|0046.00
||39|3939|027|965000|||0|OH|9650.00
||26|2626|009|960500||||MI|9605.00
||29|2929|109|470500|||0|MO|4705.00
||39|3939|035|184105|||0|OH|1841.05
||47|4747|157|010500|||0|TN|0105.00
||45|4545|011|970400|||0|SC|9704.00
||04|0404|013|082026||||AZ|0820.26
||04|0404|013|110600||||AZ|1106.00
||21|2121|009|951000|||0|KY|9510.00
||48|4848|245|011700||||TX|0117.00
||55|5555|101|000500|||0|WI|0005.00
||06|0606|059|087503||||CA|0875.03
||12|1212|095|016508||||FL|0165.08
||51|5151|041|100926|||0|VA|1009.26
||48|4848|167|720502||||TX|7205.02
||12|1212|099|003511||||FL|0035.11
||17|1717|111|871310|||0|IL|8713.10
||18|1818|097|350500||||IN|3505.00
||06|0606|083|001903||||CA|0019.03
||06|0606|059|001505||||CA|0015.05
||45|4545|031|011000|||0|SC|0110.00
||40|4040|099|790600||||OK|7906.00
||18|1818|057|110810||||IN|1108.10
||13|1313|063|040413|||0|GA|0404.13
||47|4747|045|964400|||0|TN|9644.00
||32|3232|003|003627||||NV|0036.27
||39|3939|061|020505|||0|OH|0205.05
||12|1212|031|016603||||FL|0166.03
||04|0404|013|092708||||AZ|0927.08
||34|3434|023|008204||||NJ|0082.04
||26|2626|099|224600||||MI|2246.00
||55|5555|087|012601|||0|WI|0126.01
||12|1212|081|000604||||FL|0006.04
||08|0808|005|004951||||CO|0049.51
||17|1717|031|805001|||0|IL|8050.01
||36|3636|081|046600||||NY|0466.00
||06|0606|065|031703||||CA|0317.03
||22|2222|087|030400||||LA|0304.00
||55|5555|009|010300|||0|WI|0103.00
||06|0606|059|075505||||CA|0755.05
||24|2424|510|160801||||MD|1608.01
||24|2424|005|420900||||MD|4209.00
||51|5151|820|003300|||0|VA|0033.00
||17|1717|111|871209|||0|IL|8712.09
||10|1010|003|015400||||DE|0154.00
||39|3939|169|000300|||0|OH|0003.00
||19|1919|193|000200|||0|IA|0002.00
||09|0909|003|487100||||CT|4871.00
||53|5353|053|071706|||0|WA|0717.06
||39|3939|055|312400|||0|OH|3124.00
||37|3737|147|000502|||0|NC|0005.02
||42|4242|017|102401||||PA|1024.01
||24|2424|003|730902||||MD|7309.02
||51|5151|075|400100|||0|VA|4001.00
||12|1212|011|110327||||FL|1103.27
||06|0606|065|042012||||CA|0420.12
||42|4242|101|006200||||PA|0062.00
||32|3232|003|001714||||NV|0017.14
||18|1818|097|353300||||IN|3533.00
||55|5555|025|011101|||0|WI|0111.01
||12|1212|031|002801||||FL|0028.01
||13|1313|157|010300|||0|GA|0103.00
||48|4848|099|010804||||TX|0108.04
||25|2525|013|812404|||0|MA|8124.04
||51|5151|740|211800|||0|VA|2118.00
||39|3939|035|101200|||0|OH|1012.00
||39|3939|017|012600|||0|OH|0126.00
||54|5454|033|030400||||WV|0304.00
||51|5151|059|430802|||0|VA|4308.02
||48|4848|113|013618||||TX|0136.18
||01|0101|015|001400||||AL|0014.00
||06|0606|071|010420||||CA|0104.20
||09|0909|001|073100||||CT|0731.00
||51|5151|121|021200|||0|VA|0212.00
||51|5151|059|422102|||0|VA|4221.02
||06|0606|099|002902||||CA|0029.02
||17|1717|031|271300|||0|IL|2713.00
||01|0101|073|002200||||AL|0022.00
||17|1717|031|760801|||0|IL|7608.01
||17|1717|019|005800|||0|IL|0058.00
||26|2626|065|005001||||MI|0050.01
||06|0606|037|602801||||CA|6028.01
||37|3737|179|020701|||0|NC|0207.01
||12|1212|103|025505||||FL|0255.05
||27|2727|053|026505|||0|MN|0265.05
||36|3636|065|021201||||NY|0212.01
||37|3737|089|930100|||0|NC|9301.00
||42|4242|101|001201||||PA|0012.01
||24|2424|031|704806||||MD|7048.06
||37|3737|179|020601|||0|NC|0206.01
||12|1212|086|004205||||FL|0042.05
||06|0606|029|004000||||CA|0040.00
||48|4848|113|013011||||TX|0130.11
||13|1313|269|950300|||0|GA|9503.00
||45|4545|057|010400|||0|SC|0104.00
||08|0808|087|000300||||CO|0003.00
||21|2121|179|930303|||0|KY|9303.03
||06|0606|101|050102||||CA|0501.02
||22|2222|017|025200||||LA|0252.00
||42|4242|129|806300||||PA|8063.00
||12|1212|086|009040||||FL|0090.40
||06|0606|037|408301||||CA|4083.01
||47|4747|117|955000|||0|TN|9550.00
||27|2727|053|026702|||0|MN|0267.02
||42|4242|015|950900||||PA|9509.00
||06|0606|037|651402||||CA|6514.02
||06|0606|073|008345||||CA|0083.45
||05|0505|131|000400||||AR|0004.00
||47|4747|163|042600|||0|TN|0426.00
||48|4848|479|980000||||TX|9800.00
||17|1717|115|002904|||0|IL|0029.04
||39|3939|155|933400|||0|OH|9334.00
||38|3838|101|010100||||ND|0101.00
||12|1212|009|065022||||FL|0650.22
||42|4242|029|306900||||PA|3069.00
||18|1818|073|100901||||IN|1009.01
||46|4646|129|965100||||SD|9651.00
||48|4848|201|452000||||TX|4520.00
||06|0606|067|009618||||CA|0096.18
||18|1818|089|010400||||IN|0104.00
||42|4242|097|081800||||PA|0818.00
||06|0606|037|104401||||CA|1044.01
||39|3939|049|005000|||0|OH|0050.00
||05|0505|119|003706||||AR|0037.06
||51|5151|087|201101|||0|VA|2011.01
||04|0404|013|104702||||AZ|1047.02
||35|3535|045|000612|||0|NM|0006.12
||40|4040|109|107207||||OK|1072.07
||29|2929|183|311145|||0|MO|3111.45
||37|3737|049|960500|||0|NC|9605.00
||06|0606|081|603100||||CA|6031.00
||48|4848|309|001300||||TX|0013.00
||48|4848|201|450200||||TX|4502.00
||24|2424|033|801408||||MD|8014.08
||47|4747|035|970602|||0|TN|9706.02
||06|0606|037|502005||||CA|5020.05
||40|4040|013|796001||||OK|7960.01
||51|5151|690|000300|||0|VA|0003.00
||12|1212|103|024505||||FL|0245.05
||29|2929|201|780400|||0|MO|7804.00
||28|2828|047|003205||||MS|0032.05
||51|5151|810|045805|||0|VA|0458.05
||15|1515|007|040900||||HI|0409.00
||39|3939|175|938100|||0|OH|9381.00
||12|1212|009|064202||||FL|0642.02
||48|4848|253|020102||||TX|0201.02
||39|3939|113|115011|||0|OH|1150.11
||36|3636|047|057600||||NY|0576.00
||38|3838|077|970700||||ND|9707.00
||26|2626|125|183300||||MI|1833.00
||48|4848|029|131507||||TX|1315.07
||22|2222|093|040700||||LA|0407.00
||51|5151|067|020400|||0|VA|0204.00
||47|4747|157|021747|||0|TN|0217.47
||51|5151|069|050700|||0|VA|0507.00
||26|2626|161|405600||||MI|4056.00
||06|0606|037|115103||||CA|1151.03
||09|0909|001|211300||||CT|2113.00
||39|3939|031|961100|||0|OH|9611.00
||46|4646|029|954600||||SD|9546.00
||48|4848|167|722001||||TX|7220.01
||01|0101|097|990000||||AL|9900.00
||72|7272|113|073009||||PR|0730.09
||48|4848|467|950500||||TX|9505.00
||19|1919|099|040400|||0|IA|0404.00
||25|2525|001|013300|||0|MA|0133.00
||17|1717|031|040202|||0|IL|0402.02
||51|5151|177|020105|||0|VA|0201.05
||41|4141|047|001701|||0|OR|0017.01
||06|0606|013|355111||||CA|3551.11
||26|2626|145|000900||||MI|0009.00
||34|3434|011|040800||||NJ|0408.00
||08|0808|099|000700||||CO|0007.00
||35|3535|009|000500|||0|NM|0005.00
||08|0808|031|002802||||CO|0028.02
||28|2828|049|000400||||MS|0004.00
||55|5555|025|000503|||0|WI|0005.03
||42|4242|001|030101||||PA|0301.01
||25|2525|025|091300|||0|MA|0913.00
||05|0505|115|950900||||AR|9509.00
||72|7272|063|210502||||PR|2105.02
||09|0909|009|141100||||CT|1411.00
||40|4040|037|020900||||OK|0209.00
||29|2929|119|070100|||0|MO|0701.00
||06|0606|023|000100||||CA|0001.00
||36|3636|005|038900||||NY|0389.00
||53|5353|015|000501|||0|WA|0005.01
||39|3939|151|711600|||0|OH|7116.00
||37|3737|071|031701|||0|NC|0317.01
||06|0606|095|250400||||CA|2504.00
||06|0606|067|004008||||CA|0040.08
||06|0606|065|044518||||CA|0445.18
||17|1717|097|860809|||0|IL|8608.09
||04|0404|019|002801||||AZ|0028.01
||12|1212|027|010404||||FL|0104.04
||34|3434|017|016000||||NJ|0160.00
||06|0606|075|020401||||CA|0204.01
||42|4242|043|023900||||PA|0239.00
||06|0606|037|104310||||CA|1043.10
||33|3333|011|001100||||NH|0011.00
||06|0606|059|075814||||CA|0758.14
||42|4242|101|023500||||PA|0235.00
||34|3434|029|736105||||NJ|7361.05
||08|0808|001|008802||||CO|0088.02
||06|0606|103|000800||||CA|0008.00
||06|0606|085|503121||||CA|5031.21
||06|0606|037|191420||||CA|1914.20
||24|2424|031|701216||||MD|7012.16
||48|4848|453|001754||||TX|0017.54
||22|2222|069|000700||||LA|0007.00
||34|3434|025|805300||||NJ|8053.00
||48|4848|029|191409||||TX|1914.09
||27|2727|053|026021|||0|MN|0260.21
||27|2727|171|101000|||0|MN|1010.00
||13|1313|067|030324|||0|GA|0303.24
||06|0606|059|052423||||CA|0524.23
||08|0808|001|009409||||CO|0094.09
||26|2626|163|589300||||MI|5893.00
||28|2828|093|950300||||MS|9503.00
||01|0101|089|001902||||AL|0019.02
||39|3939|049|006924|||0|OH|0069.24
||41|4141|067|032406|||0|OR|0324.06
||56|5656|001|962900||||WY|9629.00
||53|5353|035|090102|||0|WA|0901.02
||39|3939|117|965400|||0|OH|9654.00
||53|5353|053|072108|||0|WA|0721.08
||36|3636|093|020700||||NY|0207.00
||48|4848|039|660100||||TX|6601.00
||19|1919|191|950300|||0|IA|9503.00
||12|1212|099|007764||||FL|0077.64
||47|4747|021|070203|||0|TN|0702.03
||22|2222|079|011000||||LA|0110.00
||17|1717|143|005000|||0|IL|0050.00
||12|1212|071|001701||||FL|0017.01
||36|3636|103|111900||||NY|1119.00
||36|3636|005|018500||||NY|0185.00
||72|7272|069|180800||||PR|1808.00
||06|0606|073|019601||||CA|0196.01
||06|0606|037|481202||||CA|4812.02
||15|1515|003|007302||||HI|0073.02
||05|0505|025|970100||||AR|9701.00
||42|4242|077|006101||||PA|0061.01
||26|2626|155|030500||||MI|0305.00
||25|2525|021|422502|||0|MA|4225.02
||21|2121|153|970200|||0|KY|9702.00
||13|1313|115|001100|||0|GA|0011.00
||48|4848|215|024107||||TX|0241.07
||39|3939|035|127501|||0|OH|1275.01
||12|1212|086|006101||||FL|0061.01
||53|5353|007|960700|||0|WA|9607.00
||50|5050|007|000100||||VT|0001.00
||29|2929|031|880900|||0|MO|8809.00
||53|5353|063|013202|||0|WA|0132.02
||34|3434|035|053105||||NJ|0531.05
||27|2727|003|050208|||0|MN|0502.08
||06|0606|077|005123||||CA|0051.23
||27|2727|003|050602|||0|MN|0506.02
||04|0404|015|953601||||AZ|9536.01
||40|4040|109|106402||||OK|1064.02
||37|3737|065|021400|||0|NC|0214.00
||06|0606|029|002700||||CA|0027.00
||12|1212|099|005101||||FL|0051.01
||06|0606|037|234700||||CA|2347.00
||26|2626|163|554200||||MI|5542.00
||12|1212|073|002701||||FL|0027.01
||25|2525|009|210200|||0|MA|2102.00
||53|5353|057|952200|||0|WA|9522.00
||47|4747|053|967400|||0|TN|9674.00
||36|3636|081|005900||||NY|0059.00
||06|0606|037|540300||||CA|5403.00
||10|1010|003|013901||||DE|0139.01
||06|0606|037|271701||||CA|2717.01
||01|0101|003|010100||||AL|0101.00
||55|5555|079|001800|||0|WI|0018.00
||17|1717|201|003705|||0|IL|0037.05
||48|4848|201|312700||||TX|3127.00
||34|3434|023|006606||||NJ|0066.06
||39|3939|035|189105|||0|OH|1891.05
||48|4848|121|021614||||TX|0216.14
||12|1212|031|011100||||FL|0111.00
||26|2626|085|961300||||MI|9613.00
||17|1717|031|750200|||0|IL|7502.00
||12|1212|105|014702||||FL|0147.02
||51|5151|185|020800|||0|VA|0208.00
||36|3636|047|057100||||NY|0571.00
||13|1313|313|000200|||0|GA|0002.00
||20|2020|209|044702||||KS|0447.02
||39|3939|093|070300|||0|OH|0703.00
||53|5353|011|040905|||0|WA|0409.05
||29|2929|043|020306|||0|MO|0203.06
||44|4444|007|017700||||RI|0177.00
||25|2525|023|542101|||0|MA|5421.01
||06|0606|037|403312||||CA|4033.12
||34|3434|005|701204||||NJ|7012.04
||26|2626|161|420000||||MI|4200.00
||13|1313|067|031112|||0|GA|0311.12
||33|3333|011|022500||||NH|0225.00
||06|0606|037|430724||||CA|4307.24
||26|2626|025|002200||||MI|0022.00
||29|2929|145|020501|||0|MO|0205.01
||21|2121|085|950100|||0|KY|9501.00
||39|3939|035|170202|||0|OH|1702.02
||51|5151|760|020800|||0|VA|0208.00
||04|0404|013|105102||||AZ|1051.02
||12|1212|065|990000||||FL|9900.00
||42|4242|125|704100||||PA|7041.00
||36|3636|061|031703||||NY|0317.03
||17|1717|031|804715|||0|IL|8047.15
||36|3636|047|093600||||NY|0936.00
||06|0606|059|063302||||CA|0633.02
||12|1212|095|011702||||FL|0117.02
||56|5656|015|957900||||WY|9579.00
||27|2727|109|001602|||0|MN|0016.02
||26|2626|069|000600||||MI|0006.00
||06|0606|041|121100||||CA|1211.00
||53|5353|071|920000|||0|WA|9200.00
||12|1212|023|110201||||FL|1102.01
||18|1818|167|001300||||IN|0013.00
||36|3636|005|045102||||NY|0451.02
||37|3737|081|016306|||0|NC|0163.06
||26|2626|081|004400||||MI|0044.00
||42|4242|079|217300||||PA|2173.00
||47|4747|153|060200|||0|TN|0602.00
||06|0606|029|003500||||CA|0035.00
||27|2727|027|030107|||0|MN|0301.07
||48|4848|113|009610||||TX|0096.10
||06|0606|037|480902||||CA|4809.02
||12|1212|101|030301||||FL|0303.01
||53|5353|033|030310|||0|WA|0303.10
||25|2525|025|030400|||0|MA|0304.00
||17|1717|119|402801|||0|IL|4028.01
||36|3636|023|970300||||NY|9703.00
||37|3737|119|005830|||0|NC|0058.30
||48|4848|201|551702||||TX|5517.02
||26|2626|163|561900||||MI|5619.00
||39|3939|061|027400|||0|OH|0274.00
||06|0606|085|508003||||CA|5080.03
||12|1212|086|011007||||FL|0110.07
||54|5454|039|011000||||WV|0110.00
||48|4848|461|950200||||TX|9502.00
||42|4242|005|950900||||PA|9509.00
||42|4242|101|002000||||PA|0020.00
||51|5151|810|041002|||0|VA|0410.02
||32|3232|003|000800||||NV|0008.00
||17|1717|089|850500|||0|IL|8505.00
||29|2929|077|001400|||0|MO|0014.00
||01|0101|043|964700||||AL|9647.00
||55|5555|079|019000|||0|WI|0190.00
||39|3939|035|120500|||0|OH|1205.00
||12|1212|086|009315||||FL|0093.15
||27|2727|165|950200|||0|MN|9502.00
||29|2929|099|700114|||0|MO|7001.14
||39|3939|007|000701|||0|OH|0007.01
||17|1717|043|846004|||0|IL|8460.04
||24|2424|033|800520||||MD|8005.20
||06|0606|019|008401||||CA|0084.01
||47|4747|065|010413|||0|TN|0104.13
||49|4949|057|201700|||0|UT|2017.00
||26|2626|077|000202||||MI|0002.02
||37|3737|063|002018|||0|NC|0020.18
||27|2727|057|070200|||0|MN|0702.00
||21|2121|125|970500|||0|KY|9705.00
||10|1010|001|040203||||DE|0402.03
||06|0606|001|423200||||CA|4232.00
||26|2626|161|400200||||MI|4002.00
||21|2121|183|920600|||0|KY|9206.00
||55|5555|097|960702|||0|WI|9607.02
||15|1515|009|031402||||HI|0314.02
||48|4848|453|001826||||TX|0018.26
||06|0606|073|019809||||CA|0198.09
||39|3939|049|007740|||0|OH|0077.40
||13|1313|063|040306|||0|GA|0403.06
||06|0606|087|121800||||CA|1218.00
||17|1717|031|242900|||0|IL|2429.00
||06|0606|087|100200||||CA|1002.00
||46|4646|065|978000||||SD|9780.00
||19|1919|183|960500|||0|IA|9605.00
||42|4242|029|301700||||PA|3017.00
||30|3030|087|940400||||MT|9404.00
||06|0606|037|900705||||CA|9007.05
||22|2222|057|020702||||LA|0207.02
||51|5151|171|040400|||0|VA|0404.00
||55|5555|059|000400|||0|WI|0004.00
||37|3737|081|011500|||0|NC|0115.00
||44|4444|007|011100||||RI|0111.00
||31|3131|129|960000|||0|NE|9600.00
||11|1111|001|001702|||0|DC|0017.02
||39|3939|071|955100|||0|OH|9551.00
||37|3737|001|020501|||0|NC|0205.01
||17|1717|121|952300|||0|IL|9523.00
||26|2626|125|197701||||MI|1977.01
||36|3636|103|147803||||NY|1478.03
||06|0606|071|002013||||CA|0020.13
||45|4545|019|003115|||0|SC|0031.15
||06|0606|037|234000||||CA|2340.00
||06|0606|027|000400||||CA|0004.00
||13|1313|135|050525|||0|GA|0505.25
||48|4848|127|950200||||TX|9502.00
||17|1717|105|960700|||0|IL|9607.00
||06|0606|067|005301||||CA|0053.01
||36|3636|055|013204||||NY|0132.04
||26|2626|125|145502||||MI|1455.02
||06|0606|037|900508||||CA|9005.08
||42|4242|005|951000||||PA|9510.00
||05|0505|125|010301||||AR|0103.01
||12|1212|057|013923||||FL|0139.23
||40|4040|027|200900||||OK|2009.00
||44|4444|003|021501||||RI|0215.01
||12|1212|015|030100||||FL|0301.00
||36|3636|081|028200||||NY|0282.00
||47|4747|017|962400|||0|TN|9624.00
||44|4444|003|020901||||RI|0209.01
||42|4242|047|951000||||PA|9510.00
||29|2929|095|014702|||0|MO|0147.02
||06|0606|037|543603||||CA|5436.03
||17|1717|101|881100|||0|IL|8811.00
||26|2626|165|380300||||MI|3803.00
||17|1717|001|001100|||0|IL|0011.00
||29|2929|053|950300|||0|MO|9503.00
||01|0101|125|010302||||AL|0103.02
||48|4848|215|024204||||TX|0242.04
||72|7272|127|005101||||PR|0051.01
||05|0505|007|021308||||AR|0213.08
||32|3232|003|003239||||NV|0032.39
||06|0606|095|980000||||CA|9800.00
||51|5151|185|020600|||0|VA|0206.00
||37|3737|083|930200|||0|NC|9302.00
||12|1212|011|010611||||FL|0106.11
||22|2222|017|020600||||LA|0206.00
||04|0404|013|420107||||AZ|4201.07
||48|4848|201|312600||||TX|3126.00
||49|4949|043|964202|||0|UT|9642.02
||06|0606|037|430802||||CA|4308.02
||44|4444|007|013001||||RI|0130.01
||48|4848|201|334003||||TX|3340.03
||18|1818|141|012400||||IN|0124.00
||36|3636|087|012800||||NY|0128.00
||06|0606|037|407801||||CA|4078.01
||10|1010|005|051007||||DE|0510.07
||37|3737|081|011000|||0|NC|0110.00
||48|4848|441|013500||||TX|0135.00
||53|5353|033|020401|||0|WA|0204.01
||39|3939|097|040202|||0|OH|0402.02
||42|4242|079|211201||||PA|2112.01
||36|3636|047|088800||||NY|0888.00
||06|0606|037|554105||||CA|5541.05
||42|4242|003|180700||||PA|1807.00
||54|5454|109|002800||||WV|0028.00
||32|3232|003|004915||||NV|0049.15
||06|0606|059|052425||||CA|0524.25
||24|2424|001|000700||||MD|0007.00
||12|1212|099|000407||||FL|0004.07
||06|0606|013|326000||||CA|3260.00
||45|4545|041|001400|||0|SC|0014.00
||51|5151|053|840200|||0|VA|8402.00
||29|2929|189|215004|||0|MO|2150.04
||42|4242|101|035302||||PA|0353.02
||36|3636|091|061404||||NY|0614.04
||13|1313|055|010600|||0|GA|0106.00
||06|0606|037|403405||||CA|4034.05
||15|1515|003|008701||||HI|0087.01
||53|5353|035|090300|||0|WA|0903.00
||48|4848|257|051000||||TX|0510.00
||48|4848|375|012200||||TX|0122.00
||27|2727|109|001502|||0|MN|0015.02
||17|1717|163|503903|||0|IL|5039.03
||36|3636|063|024405||||NY|0244.05
||37|3737|119|005522|||0|NC|0055.22
||05|0505|119|001502||||AR|0015.02
||26|2626|023|951100||||MI|9511.00
||17|1717|161|023100|||0|IL|0231.00
||72|7272|021|031622||||PR|0316.22
||06|0606|037|501400||||CA|5014.00
||48|4848|161|000900||||TX|0009.00
||37|3737|109|071001|||0|NC|0710.01
||72|7272|025|201800||||PR|2018.00
||06|0606|015|990000||||CA|9900.00
||53|5353|047|970800|||0|WA|9708.00
||51|5151|089|010500|||0|VA|0105.00
||49|4949|041|975200|||0|UT|9752.00
||32|3232|003|003429||||NV|0034.29
||13|1313|089|022204|||0|GA|0222.04
||47|4747|065|980200|||0|TN|9802.00
||06|0606|073|001400||||CA|0014.00
||13|1313|121|005700|||0|GA|0057.00
||06|0606|071|003405||||CA|0034.05
||09|0909|009|141900||||CT|1419.00
||27|2727|127|750600|||0|MN|7506.00
||02|0202|170|001003||||AK|0010.03
||26|2626|163|540600||||MI|5406.00
||32|3232|003|005835||||NV|0058.35
||22|2222|103|040705||||LA|0407.05
||36|3636|059|413600||||NY|4136.00
||26|2626|023|951000||||MI|9510.00
||29|2929|510|127000|||0|MO|1270.00
||20|2020|209|040600||||KS|0406.00
||18|1818|015|959700||||IN|9597.00
||09|0909|001|072700||||CT|0727.00
||39|3939|105|964200|||0|OH|9642.00
||21|2121|049|020400|||0|KY|0204.00
||48|4848|225|950600||||TX|9506.00
||26|2626|163|539000||||MI|5390.00
||26|2626|163|515900||||MI|5159.00
||48|4848|201|211700||||TX|2117.00
||24|2424|027|601108||||MD|6011.08
||06|0606|037|191302||||CA|1913.02
||54|5454|087|962900||||WV|9629.00
||36|3636|027|050102||||NY|0501.02
||12|1212|103|028402||||FL|0284.02
||06|0606|037|408211||||CA|4082.11
||41|4141|005|024400|||0|OR|0244.00
||48|4848|029|130600||||TX|1306.00
||17|1717|079|977300|||0|IL|9773.00
||06|0606|073|020810||||CA|0208.10
||19|1919|193|003300|||0|IA|0033.00
||19|1919|013|001302|||0|IA|0013.02
||06|0606|037|132102||||CA|1321.02
||51|5151|015|071000|||0|VA|0710.00
||05|0505|119|003208||||AR|0032.08
||27|2727|055|020500|||0|MN|0205.00
||06|0606|059|032059||||CA|0320.59
||26|2626|125|128000||||MI|1280.00
||51|5151|153|901509|||0|VA|9015.09
||25|2525|009|261101|||0|MA|2611.01
||17|1717|021|959000|||0|IL|9590.00
||39|3939|035|101300|||0|OH|1013.00
||42|4242|017|101607||||PA|1016.07
||42|4242|103|950802||||PA|9508.02
||06|0606|099|003201||||CA|0032.01
||29|2929|095|011200|||0|MO|0112.00
||36|3636|055|009601||||NY|0096.01
||25|2525|005|613901|||0|MA|6139.01
||08|0808|031|006701||||CO|0067.01
||18|1818|047|969600||||IN|9696.00
||25|2525|009|265101|||0|MA|2651.01
||48|4848|085|032011||||TX|0320.11
||72|7272|127|009800||||PR|0098.00
||06|0606|083|003001||||CA|0030.01
||37|3737|181|960700|||0|NC|9607.00
||12|1212|011|010406||||FL|0104.06
||25|2525|009|206700|||0|MA|2067.00
||12|1212|091|020100||||FL|0201.00
||39|3939|013|010802|||0|OH|0108.02
||25|2525|017|331300|||0|MA|3313.00
||06|0606|017|030803||||CA|0308.03
||48|4848|201|350300||||TX|3503.00
||34|3434|033|021700||||NJ|0217.00
||04|0404|013|422506||||AZ|4225.06
||42|4242|071|001400||||PA|0014.00
||51|5151|107|610202|||0|VA|6102.02
||36|3636|061|017401||||NY|0174.01
||39|3939|043|040200|||0|OH|0402.00
||23|2323|015|976200|||0|ME|9762.00
||53|5353|045|940000|||0|WA|9400.00
||05|0505|143|010600||||AR|0106.00
||06|0606|107|003002||||CA|0030.02
||31|3131|055|007467|||0|NE|0074.67
||48|4848|339|691800||||TX|6918.00
||21|2121|017|030500|||0|KY|0305.00
||17|1717|031|841300|||0|IL|8413.00
||06|0606|073|003901||||CA|0039.01
||55|5555|133|201403|||0|WI|2014.03
||12|1212|031|002502||||FL|0025.02
||08|0808|001|009603||||CO|0096.03
||19|1919|005|960300|||0|IA|9603.00
||06|0606|013|331000||||CA|3310.00
||50|5050|007|002500||||VT|0025.00
||22|2222|071|005603||||LA|0056.03
||21|2121|111|010319|||0|KY|0103.19
||48|4848|113|016703||||TX|0167.03
||48|4848|201|552302||||TX|5523.02
||06|0606|059|011711||||CA|0117.11
||24|2424|001|001100||||MD|0011.00
||06|0606|037|920031||||CA|9200.31
||36|3636|081|115900||||NY|1159.00
||24|2424|025|303502||||MD|3035.02
||45|4545|019|001100|||0|SC|0011.00
||06|0606|037|120030||||CA|1200.30
||26|2626|163|546500||||MI|5465.00
||26|2626|099|256000||||MI|2560.00
||49|4949|057|201800|||0|UT|2018.00
||42|4242|073|000600||||PA|0006.00
||39|3939|097|041200|||0|OH|0412.00
||09|0909|003|496900||||CT|4969.00
||20|2040|077|961700||||KS|9617.00
||22|2222|033|004900||||LA|0049.00
||48|4848|439|121609||||TX|1216.09
||41|4141|039|001202|||0|OR|0012.02
||39|3939|095|007202|||0|OH|0072.02
||42|4242|011|010700||||PA|0107.00
||37|3737|071|032505|||0|NC|0325.05
||42|4242|091|205501||||PA|2055.01
||18|1818|083|955300||||IN|9553.00
||41|4141|067|031200|||0|OR|0312.00
||01|0101|051|030902||||AL|0309.02
||48|4848|029|190100||||TX|1901.00
||49|4949|037|942100|||0|UT|9421.00
||06|0606|001|406500||||CA|4065.00
||26|2626|081|003400||||MI|0034.00
||45|4545|083|022600|||0|SC|0226.00
||42|4242|003|140300||||PA|1403.00
||17|1717|089|851302|||0|IL|8513.02
||06|0606|073|017019||||CA|0170.19
||29|2929|077|004900|||0|MO|0049.00
||37|3737|001|020701|||0|NC|0207.01
||36|3636|067|011012||||NY|0110.12
||42|4242|091|208000||||PA|2080.00
||06|0606|059|075100||||CA|0751.00
||19|1919|171|290100|||0|IA|2901.00
||37|3737|183|053006|||0|NC|0530.06
||53|5353|075|000400|||0|WA|0004.00
||45|4545|075|010600|||0|SC|0106.00
||01|0101|103|000200||||AL|0002.00
||42|4242|079|214200||||PA|2142.00
||21|2121|237|930200|||0|KY|9302.00
||54|5454|051|020702||||WV|0207.02
||06|0606|037|199700||||CA|1997.00
||24|2424|005|491000||||MD|4910.00
||27|2727|003|050901|||0|MN|0509.01
||48|4848|113|007605||||TX|0076.05
||13|1313|255|161100|||0|GA|1611.00
||25|2525|009|217600|||0|MA|2176.00
||42|4242|029|300107||||PA|3001.07
||55|5555|079|120101|||0|WI|1201.01
||32|3232|017|950100||||NV|9501.00
